Gender,Married,Dependents,Education,Self Employed,Property Area,Home Ownership,Loan Purpose,Age,Applicant Income($),Coapplicant Income($),Loan Amount($000),Loan Term(months),Credit History,Credit Score,Employment Years,Existing Loans,Loan Approved
Female,Yes,1,Graduate,No,Urban,Rent,Debt Consolidation,36,5873,6691,45,360,1,650,1,3,1
Female,Yes,2,Graduate,No,Urban,Mortgage,Education,40,7344,1676,68,360,1,785,26,2,1
Male,No,0,Graduate,Yes,Rural,Rent,Home,40,1689,403,110,360,1,781,22,2,1
Male,Yes,2,Graduate,No,Urban,Rent,Car,55,6682,0,73,360,1,621,1,1,0
Female,No,0,Graduate,No,Rural,Own,Business,58,1200,820,173,180,1,733,0,1,0
Male,No,2,Graduate,No,Urban,Rent,Personal,40,3272,399,155,180,1,746,21,1,1
Female,No,1,Graduate,Yes,Semiurban,Rent,Education,25,6423,0,265,360,1,681,11,1,1
Female,Yes,2,Graduate,No,Rural,Mortgage,Business,47,5425,2568,206,180,1,693,23,1,1
Female,Yes,1,Graduate,No,Urban,Mortgage,Business,55,1200,0,110,360,1,804,4,2,1
Male,Yes,1,Graduate,No,Rural,Own,Home,43,1200,3452,164,360,0,646,4,1,0
Male,No,3+,Not Graduate,No,Semiurban,Rent,Education,45,4643,0,214,180,1,792,22,0,1
Male,Yes,0,Not Graduate,No,Urban,Mortgage,Personal,53,1200,3918,202,360,0,782,17,1,0
Male,Yes,0,Graduate,No,Rural,Rent,Home,41,1934,2490,163,300,1,710,16,2,1
Female,No,0,Not Graduate,No,Urban,Rent,Business,56,3946,0,89,120,1,620,6,1,0
Female,Yes,1,Graduate,Yes,Urban,Rent,Education,52,7736,2349,153,240,1,733,14,0,1
Male,No,1,Graduate,Yes,Rural,Rent,Business,25,2410,87,81,360,1,714,18,1,1
Male,No,1,Not Graduate,No,Urban,Own,Debt Consolidation,21,1200,0,207,360,1,547,1,1,0
Female,Yes,0,Not Graduate,No,Rural,Rent,Debt Consolidation,68,8914,1878,208,360,1,740,11,1,1
Male,No,0,Graduate,No,Urban,Mortgage,Personal,47,7631,0,112,360,0,633,20,0,0
Male,Yes,2,Graduate,No,Rural,Mortgage,Education,59,6347,0,166,300,1,731,0,1,1
Male,Yes,1,Graduate,No,Semiurban,Rent,Home,48,5313,1008,168,360,0,805,15,0,1
Female,No,0,Graduate,No,Urban,Mortgage,Business,33,10841,1783,160,360,1,533,21,0,0
Male,No,0,Graduate,No,Rural,Own,Personal,26,6237,0,97,120,1,598,34,2,0
Female,Yes,0,Graduate,No,Rural,Mortgage,Home,62,5623,937,102,240,0,585,15,1,0
Male,Yes,2,Not Graduate,No,Rural,Rent,Personal,26,4939,0,202,120,1,605,5,0,0
Female,Yes,2,Graduate,No,Semiurban,Rent,Personal,40,6534,0,181,240,1,700,22,0,1
Male,No,1,Graduate,No,Semiurban,Mortgage,Education,39,3500,716,200,180,1,652,22,1,0
Male,Yes,1,Not Graduate,No,Urban,Rent,Personal,29,8297,2719,161,360,0,557,4,0,0
Male,Yes,2,Not Graduate,No,Semiurban,Rent,Debt Consolidation,66,8789,1465,51,360,1,549,12,1,0
Male,No,0,Graduate,No,Semiurban,Rent,Home,46,8713,2204,160,360,1,479,24,3,0
Male,Yes,0,Graduate,No,Semiurban,Rent,Home,50,5280,0,148,360,1,740,2,0,1
Male,Yes,0,Graduate,Yes,Urban,Own,Home,39,6379,210,106,240,1,627,33,0,1
Male,Yes,3+,Graduate,Yes,Rural,Rent,Debt Consolidation,48,1955,1409,22,360,1,578,9,2,0
Male,No,1,Graduate,Yes,Urban,Rent,Home,64,2141,749,51,360,1,624,27,1,0
Female,Yes,1,Graduate,Yes,Semiurban,Mortgage,Education,68,7404,3918,91,120,1,685,5,1,1
Male,No,2,Graduate,No,Semiurban,Mortgage,Home,35,7780,332,147,360,1,637,29,0,1
Female,Yes,0,Graduate,Yes,Urban,Mortgage,Business,47,1200,1062,205,360,1,760,2,0,1
Female,No,0,Graduate,No,Urban,Mortgage,Education,38,2061,839,253,300,1,715,7,1,0
Male,No,1,Not Graduate,No,Urban,Rent,Home,22,2979,0,115,240,1,661,25,2,0
Female,Yes,3+,Not Graduate,No,Urban,Mortgage,Business,53,6300,4667,189,300,1,588,7,1,0
Female,No,0,Graduate,No,Rural,Rent,Education,62,4280,1238,170,240,1,778,11,3,1
Female,Yes,1,Graduate,No,Semiurban,Own,Education,43,2374,3382,228,360,1,745,11,1,1
Male,No,3+,Graduate,No,Semiurban,Mortgage,Debt Consolidation,67,4583,537,253,360,1,513,24,0,0
Male,Yes,2,Graduate,Yes,Urban,Mortgage,Car,57,4542,386,242,180,0,760,0,2,0
Male,No,1,Not Graduate,No,Semiurban,Rent,Debt Consolidation,68,7761,1308,204,360,0,733,18,1,0
Male,Yes,0,Graduate,Yes,Urban,Mortgage,Personal,22,4708,1240,143,240,1,726,25,0,1
Female,Yes,0,Graduate,No,Urban,Mortgage,Home,31,9199,4223,158,240,1,747,1,0,1
Female,No,0,Graduate,Yes,Semiurban,Mortgage,Car,34,1200,1396,154,360,0,710,30,0,0
Male,No,0,Not Graduate,No,Semiurban,Own,Car,47,6588,1977,126,300,1,814,3,0,1
Female,No,2,Not Graduate,Yes,Urban,Rent,Personal,66,10858,0,69,360,1,668,12,3,0
Male,Yes,2,Not Graduate,No,Urban,Rent,Car,40,5047,3884,20,240,1,430,23,2,0
Female,No,2,Graduate,No,Rural,Mortgage,Car,32,4674,0,35,360,1,728,27,2,1
Male,No,0,Graduate,No,Urban,Rent,Personal,42,3676,0,129,120,1,770,9,1,1
Female,No,0,Graduate,No,Urban,Mortgage,Personal,43,1615,523,146,360,1,688,0,0,0
Female,Yes,2,Not Graduate,No,Rural,Own,Personal,36,8151,1734,177,120,1,636,19,1,1
Male,Yes,0,Graduate,No,Urban,Rent,Education,55,3347,241,153,240,1,774,7,0,1
Male,Yes,0,Graduate,Yes,Semiurban,Rent,Personal,22,7756,321,200,120,1,709,25,2,1
Female,Yes,0,Graduate,No,Rural,Rent,Business,36,6418,3685,137,240,1,518,20,0,0
Male,Yes,0,Graduate,Yes,Urban,Mortgage,Personal,30,7110,4729,217,360,1,658,13,2,1
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Business,24,2943,642,189,240,1,581,7,0,0
Female,Yes,0,Graduate,No,Semiurban,Mortgage,Business,25,6290,3961,103,300,1,693,0,2,1
Female,No,2,Not Graduate,No,Urban,Mortgage,Business,63,5411,55,234,360,0,609,20,0,0
Male,Yes,0,Graduate,Yes,Urban,Mortgage,Car,44,5895,0,127,120,1,825,25,0,1
Male,Yes,1,Not Graduate,No,Rural,Own,Business,68,1200,3631,140,360,1,520,21,1,0
Male,Yes,1,Graduate,No,Urban,Rent,Debt Consolidation,29,6766,887,146,360,1,850,30,1,1
Female,No,1,Graduate,Yes,Rural,Mortgage,Debt Consolidation,67,11205,0,190,300,1,850,0,0,1
Male,No,1,Graduate,No,Semiurban,Mortgage,Home,45,2082,780,268,180,1,628,13,2,0
Male,Yes,0,Not Graduate,Yes,Semiurban,Rent,Car,26,7860,6487,89,360,1,629,27,1,1
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Home,30,4787,1949,219,360,0,747,27,3,0
Female,Yes,1,Graduate,No,Semiurban,Mortgage,Personal,44,2704,898,265,300,1,797,29,0,1
Male,No,3+,Graduate,No,Semiurban,Rent,Business,54,3572,0,241,360,1,612,19,0,0
Female,Yes,0,Not Graduate,No,Semiurban,Rent,Debt Consolidation,61,9192,3421,99,240,1,646,34,1,1
Female,No,1,Graduate,No,Rural,Mortgage,Home,66,6152,0,231,120,0,821,22,0,0
Female,No,3+,Graduate,No,Rural,Rent,Business,64,5073,1052,166,360,0,746,20,0,0
Female,No,2,Graduate,No,Urban,Mortgage,Education,49,1309,520,62,360,1,675,27,2,1
Female,Yes,2,Graduate,No,Urban,Rent,Business,22,6830,0,71,120,0,668,2,0,0
Female,Yes,1,Graduate,No,Rural,Own,Personal,26,8207,0,52,180,1,839,6,2,1
Male,Yes,2,Graduate,No,Urban,Mortgage,Personal,69,6184,2702,154,360,1,666,5,0,1
Female,Yes,1,Graduate,No,Rural,Rent,Home,28,2430,6069,165,360,1,617,23,2,0
Male,Yes,1,Not Graduate,No,Urban,Own,Personal,25,6769,3163,154,360,1,712,26,0,1
Male,Yes,2,Graduate,No,Urban,Rent,Debt Consolidation,61,10236,663,82,300,1,747,1,0,1
Female,Yes,0,Graduate,No,Urban,Own,Personal,47,4985,1475,71,360,0,604,29,3,0
Female,Yes,3+,Graduate,No,Urban,Own,Home,41,8093,2061,170,360,1,705,1,2,1
Female,Yes,3+,Graduate,Yes,Rural,Mortgage,Car,42,4822,426,195,180,1,685,12,0,1
Male,No,1,Not Graduate,Yes,Semiurban,Own,Home,54,4934,322,149,360,0,726,18,1,0
Male,Yes,0,Not Graduate,No,Rural,Own,Debt Consolidation,69,5933,2735,85,180,0,791,14,1,1
Male,No,2,Graduate,No,Urban,Mortgage,Car,54,4461,0,111,360,1,714,33,0,1
Male,No,0,Not Graduate,No,Semiurban,Rent,Debt Consolidation,48,4212,1161,192,360,1,761,11,0,1
Male,Yes,1,Graduate,Yes,Semiurban,Rent,Personal,31,5448,0,92,360,0,628,16,0,0
Male,Yes,0,Not Graduate,No,Urban,Rent,Car,37,7911,1654,186,180,1,699,17,0,1
Male,No,2,Graduate,No,Rural,Mortgage,Car,35,5616,102,125,300,1,602,5,0,0
Female,No,3+,Not Graduate,No,Semiurban,Rent,Education,56,5306,911,132,180,0,592,24,3,0
Male,Yes,0,Not Graduate,Yes,Semiurban,Mortgage,Car,56,5912,668,224,240,1,756,10,2,1
Female,No,2,Graduate,No,Semiurban,Rent,Education,22,9523,184,151,360,1,682,3,0,1
Female,No,2,Graduate,Yes,Semiurban,Own,Home,21,2841,1184,93,180,1,738,5,1,1
Male,Yes,0,Not Graduate,No,Urban,Rent,Business,67,7146,3431,48,360,1,669,4,3,0
Male,Yes,0,Graduate,No,Urban,Mortgage,Debt Consolidation,44,7589,1859,20,300,1,611,34,1,0
Male,Yes,0,Graduate,Yes,Rural,Rent,Home,66,4973,770,154,240,1,850,11,0,1
Female,Yes,2,Graduate,No,Rural,Mortgage,Car,27,8596,1464,142,360,1,610,12,0,1
Male,No,1,Graduate,Yes,Rural,Rent,Debt Consolidation,39,7842,0,260,360,1,661,17,1,1
Male,No,0,Graduate,No,Semiurban,Mortgage,Business,46,7575,0,174,180,1,850,30,2,1
Female,Yes,0,Not Graduate,No,Semiurban,Rent,Home,30,2094,1047,183,360,1,672,0,1,0
Female,Yes,1,Not Graduate,Yes,Rural,Mortgage,Car,44,4008,5404,109,360,0,664,24,1,0
Male,No,0,Graduate,No,Semiurban,Mortgage,Home,33,3665,1055,98,240,1,664,3,2,1
Male,No,1,Not Graduate,No,Rural,Own,Home,48,7282,0,199,120,1,533,21,0,0
Male,No,0,Graduate,No,Semiurban,Rent,Personal,41,7745,544,124,180,1,619,17,0,1
Male,No,2,Graduate,No,Semiurban,Rent,Home,38,4743,540,85,180,1,754,24,0,1
Male,No,2,Graduate,Yes,Semiurban,Own,Car,57,4751,1325,241,120,0,632,27,1,0
Female,No,2,Graduate,No,Urban,Mortgage,Home,32,11175,524,127,240,1,507,13,0,0
Female,Yes,0,Graduate,No,Urban,Mortgage,Personal,34,5923,2011,86,180,0,571,33,1,0
Male,No,1,Graduate,No,Rural,Rent,Car,44,6593,559,286,360,1,733,14,0,1
Female,Yes,2,Graduate,No,Semiurban,Mortgage,Education,34,4793,4475,102,360,1,676,16,1,1
Male,Yes,1,Graduate,No,Urban,Mortgage,Home,43,8866,2147,116,240,1,850,6,2,1
Female,Yes,0,Graduate,No,Rural,Own,Debt Consolidation,29,6476,1252,240,180,1,569,33,0,0
Female,Yes,0,Graduate,No,Rural,Mortgage,Personal,43,5875,0,286,360,0,690,5,2,0
Female,No,1,Graduate,Yes,Semiurban,Mortgage,Personal,45,5985,276,154,360,1,642,0,0,1
Female,No,1,Not Graduate,No,Urban,Rent,Personal,47,4331,1194,263,360,1,669,6,0,0
Male,Yes,3+,Not Graduate,Yes,Urban,Rent,Debt Consolidation,46,2949,4336,137,300,0,558,7,3,0
Male,No,2,Not Graduate,No,Rural,Rent,Education,44,5422,0,84,240,1,614,15,1,0
Male,No,2,Not Graduate,Yes,Urban,Mortgage,Personal,39,9443,114,73,300,1,786,18,0,1
Male,No,3+,Not Graduate,No,Urban,Mortgage,Personal,37,4654,628,245,180,1,667,32,2,0
Female,Yes,1,Graduate,No,Urban,Mortgage,Education,46,8146,2847,186,360,0,786,17,1,1
Male,No,0,Graduate,No,Semiurban,Own,Home,35,4385,0,168,240,1,658,28,3,0
Female,Yes,0,Graduate,Yes,Semiurban,Rent,Business,37,1200,2831,95,180,1,729,29,3,1
Male,Yes,2,Graduate,Yes,Rural,Mortgage,Personal,56,4043,1775,120,360,0,646,8,0,0
Male,Yes,0,Graduate,No,Rural,Own,Business,58,1200,2262,177,300,1,671,1,3,0
Male,No,3+,Graduate,Yes,Rural,Mortgage,Business,47,7348,121,76,360,1,605,11,0,0
Female,Yes,0,Graduate,Yes,Urban,Mortgage,Home,58,1200,1850,60,240,1,698,27,1,0
Female,Yes,0,Not Graduate,No,Semiurban,Own,Home,26,5617,0,115,360,1,839,10,1,1
Male,Yes,2,Graduate,No,Semiurban,Own,Car,63,3450,4161,152,120,0,703,9,1,0
Male,No,2,Not Graduate,No,Rural,Rent,Education,31,3783,0,128,360,1,825,31,0,1
Female,Yes,2,Not Graduate,No,Urban,Mortgage,Home,41,7657,0,259,360,1,744,5,2,1
Male,Yes,0,Not Graduate,No,Urban,Mortgage,Home,43,5095,1755,261,360,1,699,25,1,1
Female,No,0,Graduate,No,Semiurban,Rent,Debt Consolidation,40,5324,1699,167,360,1,598,31,3,0
Male,No,1,Not Graduate,No,Semiurban,Rent,Personal,22,5160,421,79,300,1,649,6,1,0
Male,No,3+,Graduate,No,Urban,Mortgage,Car,58,4375,675,175,120,1,763,21,0,1
Male,No,0,Not Graduate,No,Semiurban,Mortgage,Home,27,3330,1423,116,360,1,577,9,0,0
Male,No,1,Graduate,No,Urban,Mortgage,Home,64,1200,257,20,360,1,662,29,1,1
Male,No,0,Graduate,No,Semiurban,Mortgage,Car,27,6397,838,271,180,1,747,32,0,1
Male,No,2,Graduate,No,Urban,Mortgage,Home,52,6184,846,65,240,1,706,14,1,1
Female,Yes,0,Not Graduate,No,Semiurban,Rent,Home,63,8377,3515,287,360,1,850,12,0,1
Male,Yes,3+,Not Graduate,Yes,Urban,Rent,Personal,53,6450,1023,144,300,0,740,1,0,0
Male,Yes,0,Graduate,No,Urban,Mortgage,Car,39,4233,2193,237,240,1,691,28,2,1
Male,Yes,1,Not Graduate,No,Semiurban,Rent,Personal,51,4987,1174,254,360,1,644,4,0,1
Male,Yes,2,Graduate,No,Urban,Own,Debt Consolidation,63,6892,805,210,180,1,643,30,0,1
Female,No,0,Not Graduate,No,Semiurban,Mortgage,Education,51,8265,267,168,120,0,650,24,0,0
Male,Yes,0,Graduate,No,Semiurban,Rent,Car,38,4360,1638,158,180,1,722,22,2,1
Female,No,1,Not Graduate,No,Semiurban,Rent,Business,33,8282,0,161,360,1,850,28,1,1
Male,Yes,1,Not Graduate,No,Urban,Mortgage,Debt Consolidation,55,5209,2445,54,360,1,672,34,0,1
Female,Yes,2,Graduate,No,Urban,Rent,Personal,29,3683,0,99,120,1,694,17,1,0
Male,Yes,1,Graduate,No,Semiurban,Rent,Home,46,3743,1193,20,180,1,667,1,1,1
Female,No,0,Graduate,No,Urban,Rent,Personal,28,4662,2436,118,180,1,660,9,0,1
Male,Yes,3+,Not Graduate,Yes,Urban,Mortgage,Business,32,5372,4456,44,240,1,557,17,0,0
Male,No,0,Graduate,No,Rural,Mortgage,Education,64,8393,715,189,180,1,626,29,1,0
Female,No,1,Not Graduate,No,Urban,Rent,Home,65,10312,900,20,360,1,640,13,0,1
Female,No,3+,Not Graduate,Yes,Semiurban,Mortgage,Education,61,4849,0,127,360,0,825,1,2,0
Female,No,3+,Graduate,No,Urban,Mortgage,Personal,63,1811,649,162,360,1,580,12,0,0
Male,Yes,0,Graduate,No,Urban,Mortgage,Car,58,3866,569,164,300,1,696,34,3,1
Female,No,0,Graduate,No,Rural,Rent,Debt Consolidation,57,4622,501,35,180,1,746,9,0,1
Female,No,1,Graduate,Yes,Rural,Rent,Home,59,6129,594,242,120,1,707,9,0,1
Female,Yes,0,Not Graduate,No,Urban,Mortgage,Home,53,1200,390,145,300,1,595,12,0,0
Male,Yes,2,Graduate,No,Urban,Mortgage,Education,58,8152,4781,113,300,1,678,25,1,1
Female,No,1,Not Graduate,No,Semiurban,Own,Home,42,3067,2617,68,180,0,456,28,1,0
Female,Yes,0,Graduate,No,Semiurban,Mortgage,Business,56,6202,0,136,120,1,777,1,1,1
Female,Yes,0,Not Graduate,No,Semiurban,Rent,Education,27,5086,327,36,180,1,727,23,0,1
Male,Yes,1,Graduate,No,Urban,Mortgage,Car,40,3668,2189,152,360,1,595,7,0,0
Male,Yes,2,Graduate,Yes,Rural,Rent,Education,41,8891,1323,22,180,1,778,17,1,1
Female,Yes,0,Graduate,No,Rural,Mortgage,Home,49,4235,2105,107,360,1,671,0,3,0
Male,No,0,Not Graduate,No,Semiurban,Rent,Car,56,2922,0,119,360,1,718,12,0,1
Female,Yes,0,Graduate,No,Rural,Own,Education,69,6789,39,92,240,1,691,8,0,1
Male,No,1,Graduate,No,Urban,Mortgage,Personal,44,7692,985,104,360,1,655,25,0,1
Male,Yes,2,Not Graduate,No,Urban,Mortgage,Debt Consolidation,60,4890,4307,104,240,1,630,19,2,0
Female,No,2,Graduate,No,Urban,Mortgage,Car,69,5882,0,145,360,1,796,21,1,1
Male,No,3+,Graduate,No,Urban,Own,Home,33,7905,257,216,180,1,679,8,0,1
Male,Yes,1,Graduate,No,Urban,Own,Car,51,4858,2112,243,300,1,637,28,0,1
Female,Yes,2,Graduate,Yes,Rural,Own,Car,27,4764,0,216,360,1,664,34,1,1
Female,No,0,Graduate,No,Rural,Own,Education,28,7451,0,242,360,0,717,34,2,0
Female,No,1,Graduate,No,Semiurban,Rent,Business,46,5018,0,221,120,1,704,28,0,0
Male,No,1,Graduate,No,Semiurban,Rent,Education,24,3395,1267,141,120,1,766,20,0,1
Male,Yes,2,Graduate,No,Urban,Rent,Car,47,5396,4390,124,360,1,724,21,3,1
Female,Yes,2,Graduate,No,Urban,Own,Home,31,2903,2356,271,240,1,704,23,2,1
Male,No,0,Graduate,No,Semiurban,Own,Personal,54,5230,435,148,180,1,723,14,0,1
Male,Yes,2,Graduate,No,Semiurban,Rent,Personal,47,7921,1529,68,300,1,746,7,1,1
Male,Yes,2,Graduate,No,Semiurban,Rent,Personal,60,2236,4192,183,240,1,567,12,3,0
Male,No,3+,Graduate,Yes,Semiurban,Mortgage,Home,68,5289,561,262,360,1,659,34,1,0
Female,Yes,1,Not Graduate,No,Rural,Mortgage,Personal,61,6955,2707,206,300,1,573,29,3,0
Female,No,3+,Graduate,No,Urban,Mortgage,Debt Consolidation,69,5250,0,132,360,1,621,1,2,0
Female,Yes,2,Not Graduate,No,Urban,Own,Personal,46,9026,3308,228,360,1,674,6,0,1
Male,Yes,1,Graduate,No,Urban,Mortgage,Home,58,5553,2518,72,300,1,670,2,1,1
Male,No,0,Graduate,Yes,Rural,Mortgage,Car,67,6420,0,175,360,1,653,22,1,1
Male,Yes,2,Not Graduate,No,Semiurban,Mortgage,Debt Consolidation,32,9006,1959,126,300,1,650,16,1,1
Male,Yes,2,Graduate,Yes,Semiurban,Mortgage,Education,62,6749,0,98,360,1,584,4,3,0
Male,Yes,1,Not Graduate,No,Rural,Mortgage,Personal,69,5363,1520,91,300,1,610,6,1,1
Male,Yes,3+,Graduate,No,Semiurban,Mortgage,Car,37,4286,3131,160,240,1,519,15,0,0
Male,No,0,Graduate,No,Urban,Own,Education,66,5010,1769,145,360,1,632,6,0,1
Female,No,1,Graduate,No,Urban,Own,Car,40,6299,90,217,300,1,669,18,0,1
Female,Yes,0,Not Graduate,No,Semiurban,Mortgage,Personal,52,3400,5671,76,360,1,669,29,2,1
Male,No,1,Graduate,No,Semiurban,Rent,Home,23,8830,0,343,360,1,755,6,1,1
Male,No,0,Graduate,No,Rural,Own,Education,21,11392,0,164,360,0,766,5,0,1
Female,Yes,0,Not Graduate,No,Urban,Mortgage,Debt Consolidation,59,5433,3003,172,180,1,659,7,0,1
Female,No,0,Graduate,No,Semiurban,Rent,Personal,33,1200,2210,202,300,1,650,23,0,0
Female,Yes,0,Graduate,Yes,Urban,Mortgage,Personal,59,7427,2716,39,360,1,822,9,3,1
Male,Yes,0,Graduate,Yes,Rural,Mortgage,Home,44,5686,2152,290,300,1,682,22,2,0
Female,Yes,2,Graduate,No,Urban,Own,Business,25,7144,5053,100,180,1,655,4,0,1
Male,No,0,Graduate,No,Urban,Rent,Car,35,5323,40,214,240,0,708,34,3,0
Male,Yes,0,Graduate,No,Semiurban,Mortgage,Debt Consolidation,30,7879,1425,181,180,0,771,19,1,1
Male,Yes,0,Not Graduate,Yes,Rural,Mortgage,Business,51,3543,2224,122,300,1,738,11,0,1
Male,No,0,Graduate,No,Urban,Rent,Debt Consolidation,26,6497,919,200,180,1,724,3,0,1
Male,Yes,0,Graduate,Yes,Urban,Mortgage,Home,48,6241,339,135,360,0,682,1,1,0
Male,Yes,3+,Graduate,Yes,Urban,Mortgage,Personal,61,6459,3114,174,300,1,653,26,0,1
Female,No,1,Graduate,No,Rural,Rent,Car,69,7451,680,194,360,0,850,27,1,1
Male,No,0,Graduate,No,Semiurban,Rent,Education,54,7806,0,148,360,1,490,30,0,0
Male,Yes,1,Graduate,No,Rural,Rent,Personal,42,2464,3491,167,300,1,658,19,0,1
Male,No,0,Not Graduate,No,Urban,Mortgage,Home,46,7485,2228,106,180,1,702,28,1,1
Male,Yes,2,Graduate,Yes,Semiurban,Mortgage,Home,22,5891,3912,83,180,1,646,23,1,1
Male,Yes,3+,Not Graduate,No,Semiurban,Own,Home,64,4906,210,210,300,1,603,11,0,0
Male,No,0,Not Graduate,Yes,Urban,Rent,Education,23,6147,6,90,240,1,627,1,0,1
Male,Yes,0,Graduate,No,Semiurban,Rent,Business,68,6031,1496,252,360,1,636,28,1,1
Female,Yes,1,Not Graduate,Yes,Urban,Mortgage,Debt Consolidation,28,5662,4076,82,360,0,749,2,1,0
Female,No,0,Not Graduate,Yes,Urban,Rent,Personal,66,1200,2148,148,240,1,678,18,0,0
Male,Yes,0,Graduate,No,Urban,Rent,Business,33,5768,2140,190,300,1,655,16,3,0
Female,Yes,1,Graduate,No,Semiurban,Mortgage,Education,23,4887,2018,227,240,1,715,27,0,1
Female,Yes,1,Graduate,No,Semiurban,Mortgage,Education,53,6303,4067,159,360,0,539,0,0,0
Female,Yes,0,Graduate,No,Semiurban,Rent,Education,67,5265,354,292,180,1,648,17,3,0
Female,Yes,2,Not Graduate,No,Rural,Mortgage,Personal,54,10933,2215,32,300,0,614,33,0,0
Female,Yes,0,Graduate,No,Semiurban,Rent,Car,37,4886,4832,20,240,1,658,34,0,1
Female,No,0,Graduate,No,Semiurban,Rent,Car,62,1435,2921,39,360,1,583,29,1,0
Female,No,2,Graduate,No,Urban,Rent,Debt Consolidation,49,5147,0,37,240,1,757,27,0,1
Male,Yes,1,Not Graduate,Yes,Rural,Own,Personal,21,4244,2650,57,360,1,608,4,1,0
Male,Yes,1,Graduate,No,Urban,Rent,Personal,30,5941,0,106,180,1,567,29,1,0
Male,Yes,1,Graduate,No,Urban,Rent,Business,54,4231,953,108,360,0,647,11,1,0
Male,Yes,1,Graduate,No,Semiurban,Rent,Car,24,7049,1595,115,300,1,650,20,1,1
Male,Yes,2,Not Graduate,No,Rural,Mortgage,Personal,48,5365,177,60,300,0,711,33,1,0
Male,Yes,1,Graduate,No,Urban,Rent,Personal,35,6321,3382,145,360,1,801,30,3,1
Female,Yes,0,Graduate,No,Semiurban,Rent,Education,33,9229,43,200,300,1,688,14,1,1
Female,No,2,Graduate,No,Urban,Mortgage,Car,46,5575,1550,111,240,1,731,19,0,1
Female,Yes,0,Graduate,No,Urban,Mortgage,Home,50,1933,3125,125,120,1,629,15,0,0
Male,Yes,2,Graduate,No,Semiurban,Mortgage,Business,48,4152,984,213,300,1,574,6,1,0
Male,No,0,Not Graduate,No,Urban,Mortgage,Education,28,1818,621,202,240,0,728,23,0,0
Female,No,1,Not Graduate,No,Rural,Own,Business,54,3867,1351,112,360,1,824,6,1,1
Female,No,2,Graduate,No,Urban,Rent,Home,22,1200,783,229,180,1,649,1,0,0
Female,Yes,1,Not Graduate,No,Semiurban,Mortgage,Business,41,7581,2037,123,120,1,662,4,2,0
Female,Yes,0,Graduate,No,Urban,Rent,Personal,44,1540,3957,188,300,1,759,34,0,1
Female,Yes,0,Graduate,No,Urban,Mortgage,Business,47,7275,2138,62,360,1,743,34,2,1
Male,Yes,2,Graduate,Yes,Semiurban,Mortgage,Education,52,3732,3315,90,240,1,647,13,0,1
Male,No,3+,Graduate,No,Urban,Mortgage,Debt Consolidation,62,4696,287,59,360,1,789,0,1,1
Male,No,1,Graduate,Yes,Urban,Mortgage,Business,48,9629,1450,142,240,1,611,1,2,1
Female,Yes,0,Graduate,No,Urban,Rent,Personal,57,4586,266,109,300,1,697,12,1,1
Female,Yes,0,Graduate,No,Urban,Own,Home,59,2871,1816,90,240,1,590,6,1,0
Male,Yes,1,Not Graduate,Yes,Rural,Rent,Home,41,4097,5645,163,240,1,687,21,1,1
Female,No,0,Graduate,No,Rural,Rent,Debt Consolidation,32,2165,1386,211,360,1,728,10,0,1
Male,No,2,Graduate,No,Urban,Own,Debt Consolidation,54,7609,1100,134,360,1,644,21,0,1
Male,No,1,Graduate,No,Urban,Mortgage,Home,37,6831,1360,160,360,0,672,14,0,0
Male,Yes,0,Not Graduate,Yes,Urban,Own,Debt Consolidation,27,4618,1733,139,300,0,699,10,1,0
Male,No,0,Graduate,No,Semiurban,Rent,Personal,49,7396,10,77,240,1,710,24,3,1
Female,Yes,0,Graduate,No,Urban,Rent,Car,34,6954,4214,113,360,1,636,3,0,1
Male,Yes,1,Not Graduate,No,Urban,Mortgage,Home,39,4681,696,242,360,0,828,14,1,1
Female,Yes,1,Graduate,No,Semiurban,Rent,Business,44,6033,4549,118,360,1,691,2,0,1
Female,No,0,Not Graduate,No,Semiurban,Mortgage,Home,59,4780,1627,284,360,0,726,7,2,0
Male,No,1,Graduate,No,Semiurban,Rent,Business,52,3682,0,111,180,1,577,26,0,0
Male,Yes,0,Not Graduate,No,Semiurban,Rent,Personal,21,1200,3929,95,360,0,713,18,0,0
Female,Yes,1,Graduate,No,Urban,Mortgage,Education,26,4649,1471,291,360,0,592,5,1,0
Male,No,2,Not Graduate,No,Urban,Rent,Personal,58,5357,46,242,360,1,772,10,0,1
Female,Yes,0,Graduate,No,Semiurban,Rent,Business,66,1749,4520,105,180,0,708,3,3,0
Male,No,0,Graduate,No,Semiurban,Rent,Business,60,7557,70,134,300,1,633,10,0,0
Female,No,2,Not Graduate,No,Urban,Rent,Education,29,4781,0,20,120,1,679,8,0,1
Female,Yes,0,Graduate,No,Urban,Mortgage,Business,55,6454,6904,193,120,1,753,2,0,1
Male,No,0,Graduate,Yes,Urban,Mortgage,Debt Consolidation,25,6071,877,105,180,1,679,0,1,1
Male,No,2,Graduate,No,Rural,Mortgage,Home,47,5068,896,138,360,1,649,5,1,0
Female,Yes,1,Graduate,No,Urban,Mortgage,Home,35,3857,0,61,300,1,729,25,0,1
Male,No,3+,Graduate,No,Rural,Rent,Business,32,3492,0,228,240,1,688,4,0,0
